x,y,c
31.658754348754883,117382.7344,92917.18888191489
31.76053810119629,124288.9531,4358.055664
181.35550936073815,117639.1563,92917.18888191489
11.888642311096191,129094.5234,8508.394531
17.365795135498047,132934.0,12323.04199
19.99388313293457,131465.8906,11573.00586
7.578318119049072,137701.875,10293.19238
11.350110054016112,136489.3281,10178.11426
7.996323585510254,135468.8906,11999.91016
20.539756774902344,126509.9063,8852.404297
13.98460865020752,119207.1484,7857.186035
11.967358589172363,120232.2344,9725.782227
11.93431282043457,125433.6641,7094.032715
27.33252525,118572.2969,8555.331055
42.62475586,133586.8281,7304.624023
9.245615959,132470.2188,13186.28418
13.30526065826416,139997.4375,8565.143555
34.325477600097656,117559.8047,3447.464599609375
0.4797723293304443,392.7797546386719,69.53761291503906
0.062210716,255.65057373046875,52.02330399
2.677911281585694,158.0972137451172,-215.9949188
0.3295901715755462,36.69067383,-59.55964279
32.391395568847656,66.96191406,-110.8129654
2.541327953338623,76.62252044677734,-236.3936157
0.053961981,207.28903198242188,46.84231185913086
17.21624755859375,49700.10156,790.3458251953125
117.2648926,176167.2813,1231.263672
96.05289459228516,221052.6875,-331.1071167
150.34027099609375,227885.25391993925,2429.293212890625
138.47227478027344,195943.875,928.7979125976562
130.0194549560547,179817.0938,1084.882080078125
123.68146514892578,188682.3125,957.0897827148438
181.35550936073815,148646.9375,87.37239837646484
52.30433273,76422.25781,343.9891052246094
26.504383087158203,64321.09375,627.3012084960938
0.410901815,2202.326416015625,322.26239013671875
22.78948783874512,41684.73438,426.0632324
26.554399490356445,113162.0469,7257.70459
11.255611419677734,138538.2969,10612.58008
6.218639373779297,120116.3906,8338.727539
14.99624252319336,135547.9844,12160.29004
13.604747772216797,126755.6641,8669.233398
18.362903594970703,120846.2031,6539.164063
12.128727912902832,106726.0703,11444.46582
18.727827072143555,105873.0625,7024.025879
14.573275566101074,121377.0234,9116.697266
11.29450798034668,131763.7969,9407.216797
15.556389808654783,117448.2734,10360.14063
15.88089370727539,123987.8359,8901.759766
20.026657104492188,148235.1406,12202.4834
13.52736473083496,125504.7344,7774.599121
13.790823936462402,127272.4766,11235.41016
18.30487823486328,125024.9453,10715.27734
9.899269104003906,116327.5234,12370.70313
14.144038200378418,126174.25,8359.832031
9.870537757873535,125598.875,12112.25586
16.33908462524414,126893.4922,10192.28516
15.013941764831545,135263.7344,10576.58594
11.778697967529297,142729.7813,15783.64258
17.899246215820312,114847.6406,11206.3623
24.856016159057617,116802.5391,8051.947266
20.210960388183597,122172.9766,9718.557617
37.181739807128906,144970.0938,9075.950195
18.66378402709961,121326.5234,9324.207031
24.656391143798828,133423.7969,10405.35645
28.514802932739254,139833.2813,6584.496094
27.967792510986328,158536.875,11037.41602
13.73193073272705,147560.1719,13163.54199
9.028561592,135704.8594,11030.45898
11.648959159851074,122135.8672,8107.666504
19.032493591308597,139636.2969,12261.55859
19.416547775268555,147513.5625,9986.927734
14.879419326782228,130012.1875,10072.07129
13.806342124938965,142446.4375,8738.90918
19.099910736083984,124899.2266,6616.932617
15.960535049438477,115198.9453,9795.088867
10.940282821655272,153528.3438,13190.37109
28.951396942138672,131689.4844,5669.019043
12.312904357910156,127064.8438,8595.733398
15.994671821594238,121072.3281,12424.22656
12.252341270446776,125616.1094,7147.810059
7.239563941955566,119827.8438,10823.91895
19.86222267150879,136452.5781,22991.24219
14.697649955749512,123490.4375,10332.41602
17.352474212646484,125019.7109,12657.01172
10.363207817077637,134252.8281,9808.988281
14.087697982788086,124315.8125,12056.01855
6.470270156860352,48623.87109,2654.419434
3.565242052078247,1019.2069702148438,510.9805908203125
1.2988961935043335,10618.10938,946.2609252929688
12.510886192321776,92435.85156,6902.839355
9.495880126953123,127355.7266,8062.222656
12.423852920532228,142542.0469,12680.81934
8.574039459228516,132504.8906,13647.16406
12.41195583343506,117819.8438,8423.55957
11.368176460266112,134141.1875,8783.407227
13.164525985717772,130111.8047,10114.65234
9.990450859069824,126908.7266,12394.13477
12.479762077331545,122447.0313,11816.14746
11.504125595092772,137115.75,9307.125977
8.758060455322266,125732.4688,8200.957031
17.59765625,147433.6719,12287.13672
7.563882350921631,80037.82813,6928.331055
13.623619079589844,118247.8906,7638.97168
13.170247077941896,147486.6406,10618.16211
9.889393806,133535.6875,9487.422852
23.59912872314453,116884.4453,92917.18888191489
20.196626663208008,123068.2891,6928.213867
181.35550936073815,103882.9375,92917.18888191489
15.039463996887209,115184.7969,8764.966797
22.62482261657715,127955.2891,11373.34082
19.09027862548828,136703.4219,9474.697266
14.070317268371582,111660.3203,8580.964844
8.89771843,116714.5469,7044.435059
13.789019584655762,129166.2422,11273.49316
34.99474334716797,128418.1484,8384.46582
18.101015090942383,132914.2813,8889.43457
14.176690101623535,117448.0313,8146.910645
12.695606231689451,129178.4297,9617.920898
31.942026138305664,143435.9531,10979.31152
22.50215148925781,128991.7734,10751.88086
16.708209991455078,127002.1563,8484.142578
17.71131134033203,124110.6953,12688.00684
32.913780212402344,99375.95313,6488.547363
0.070360787,149.28878784179688,-194.412674
0.7117030620574951,268.91912841796875,56.96429061889648
0.058306336,170.3046417236328,-160.0023193
1.0807324647903442,108.26717376708984,46.17274475097656
0.4274145066738128,84.39160156,24.144702911376957
-0.292302668,79.35581970214844,350.3929138183594
0.7191678881645203,1903.487548828125,-187.4084015
6.687437534332275,30752.45313,121.7470245361328
155.88792419433594,182508.2188,468.6891479492188
111.51604461669922,204055.375,1390.4998779296875
163.91937255859375,212157.4219,632.5484619140625
137.8259735107422,192940.4063,479.5401306152344
105.75933837890624,201075.8281,932.4717407226562
137.89385986328125,214888.0,571.736084
181.35550936073815,167414.7813,92.4917984
100.07325744628906,160195.0469,476.3530578613281
29.28194999694824,77723.29688,580.4638672
6.534553527832031,19194.26367,245.10780334472656
10.552289962768556,53728.67578,638.0808715820312
28.60243225097656,85113.97656,1165.2796630859375
15.197306632995604,129232.1406,7897.345703
10.60881805419922,135948.4531,10496.43066
9.271647453308104,141837.6563,8598.541016
17.283246994018555,122027.6875,6114.586914
16.503177642822266,130755.4375,9625.650391
13.17002010345459,126947.3281,8400.413086
14.958229064941406,142911.2969,10902.58789
14.792322158813477,133119.9219,7206.965332
19.35309600830078,134311.5938,10398.60449
14.766449928283691,125011.4375,11162.68848
15.645812034606934,124507.7109,9528.990234
11.919961929321287,123417.1094,12847.5625
15.25406265258789,143774.6719,6784.799805
19.031465530395508,128146.7109,10914.25586
10.709257125854492,131315.6563,12571.5625
19.38123321533203,126568.3828,7681.546387
14.279204368591309,125792.1484,9324.472656
15.571943283081056,130588.5078,10248.96582
12.017766952514648,121239.0547,13323.47266
16.627544403076172,98440.55469,11858.52832
15.925875663757324,125978.2734,11628.5918
15.635143280029297,143747.6094,8574.458008
43.842533111572266,136761.6719,8041.654297
28.01683807373047,136416.1875,11601.50977
95.21340179,129109.5781,7910.750488
23.83016586303711,131495.8281,12850.0791
17.473031997680664,121864.7734,7300.638672
27.94171524047852,136478.0781,12091.00977
25.40894317626953,149487.5938,5849.315918
12.844856262207031,137397.5938,11031.72461
17.78618812561035,129563.7188,10987.47266
8.882109642028809,132029.0625,10718.95605
17.737180709838867,138101.5625,8946.245117
30.90215492248535,140357.2188,6272.088379
24.476390838623047,129902.6016,10249.29395
16.034950256347656,137578.5781,7525.039551
12.118807792663574,121958.6719,11080.09375
17.553606033325195,133611.7969,13145.22559
14.711392402648926,125374.6406,11095.68066
62.14844512939453,131794.6563,7204.182129
20.92947196960449,120147.375,12940.16016
8.210084915161133,113838.8281,11859.87793
12.389970779418944,121503.2578,11987.92578
6.145228862762451,114899.3906,7765.763672
12.751949310302734,119744.2813,8919.370117
13.253485679626465,111030.0781,12496.8252
13.329148292541504,132912.7813,10463.57617
9.998059272766112,130150.875,11473.64453
13.015402793884276,126623.5625,11148.10547
16.977981567382812,103385.1328,8018.387695
0.927893043,23597.60352,1306.114013671875
3.1746857166290283,8145.09668,802.1863403320312
10.182855606079102,105134.0469,7118.076172
10.924722671508787,133780.4375,12361.13574
8.601283073425293,107182.5547,6981.57959
11.543821334838867,121289.2344,13224.25098
11.416675567626951,131315.5625,10496.07227
6.491926193237305,117461.3672,12034.28613
13.231335639953612,130090.8359,7059.445801
8.355985641479492,124120.2656,10935.0
14.375988960266112,131357.0156,13395.89941
12.714445114135742,141113.6094,11472.65332
7.6767802238464355,109057.5391,6072.124512
7.971742630004883,125373.9219,11448.31836
22.25822257995605,132899.4844,7370.281738
11.568117141723633,142605.8594,11607.03125
9.795423508,131316.625,10743.69043
14.019648551940918,133060.0938,10834.76367
18.900850296020508,109799.6875,31518.3125
20.812469482421875,121169.8828,9567.943359
154.6415252685547,98904.48438,36734.09375
18.206899642944336,135732.0313,10891.0918
20.72507667541504,132760.0,11453.85547
16.974864959716797,115050.2188,8192.117188
20.31017494,136529.8438,10740.57129
14.70278263092041,127083.9844,6826.619141
14.531529426574709,128621.7422,6977.242676
33.338077545166016,86709.30469,2269.517822265625
6.397031307220459,126801.5469,10288.2373
11.859381675720217,71206.90625,2288.901611328125
14.525124549865724,117411.0156,10009.65918
18.62948036193848,142042.2344,9687.207031
12.444817543029783,116697.4297,10524.03125
23.211191177368164,102814.6953,5809.952148
28.88096046447754,134094.6563,7367.214355
25.095474243164062,48927.35938,2277.477051
-0.367568582,584.8768920898438,-120.034317
0.5159813165664673,298.9598999023437,-135.9871063
-0.245654941,195.39138793945312,55.64075469970703
1.0733314752578735,217.0247802734375,314.2357177734375
2.3039751052856445,652.4554443359375,40.93975067138672
0.1081654876470565,21.094388961791992,16.324445724487305
1.2942461967468262,212.33859252929688,290.5311584472656
3.615708589553833,10334.2998,128.96798706054688
181.35550936073815,200065.0781,-325.8561707
130.70492553710938,204537.9688,-284.4252319
130.42446899414062,214080.1719,2065.403564453125
159.42120361328125,199653.5156,1442.9508056640625
102.3775405883789,215478.1875,110.71324157714844
163.60333251953125,208005.2969,1915.624512
172.08822631835938,202854.0781,837.9731445
137.5363006591797,200605.0313,1296.059326171875
34.198726654052734,80496.82813,957.9506225585938
19.400470733642575,50046.54688,702.3317871
2.981022357940674,48547.02344,58.77786636352539
17.894882202148438,34382.93359,494.46917724609375
37.53342819213867,136735.125,7026.456055
15.35348129272461,126075.6641,5532.601074
10.765447616577148,124783.1016,9309.796875
12.713669776916504,140185.2344,14451.64551
9.071420669555664,131038.0625,12064.83398
18.79916000366211,144642.375,11857.49512
16.855369567871094,126925.2266,10806.22852
11.03806972503662,125821.6406,3173.149902
13.065860748291016,118250.5781,10236.67871
15.110554695129396,124786.4844,9068.266602
15.331669807434082,142610.6719,9602.667969
9.799050331115724,133609.4688,10146.92773
23.853504180908203,143143.7969,13485.07715
26.773393630981445,133815.1406,7370.881836
12.951006889343262,74236.375,5220.91748
15.284010887145996,124398.5234,10060.36328
14.173725128173828,123969.1563,8832.638672
12.862366676330566,132112.625,8620.972656
14.290634155273438,121937.125,10071.94531
14.657896995544434,141560.3125,13942.96289
13.056687355041504,136817.6719,12690.83887
15.73919677734375,120832.1094,7547.532715
36.41128540039063,137983.2813,7104.989258
37.06116485595703,141309.4844,10769.95996
50.43395996,184577.7188,7325.962891
28.27712631225586,134736.25,11690.70313
13.74989128112793,116539.0078,10752.04102
26.937911987304688,136159.3438,5752.430176
17.66636848449707,134788.7031,9575.735352
13.016192436218262,130367.4531,11921.14355
14.997191429138184,121077.3281,11294.83496
14.76406955718994,135579.2656,10000.3125
21.435596466064453,157712.625,9173.068359
55.0717659,153434.8438,5781.938965
46.036468505859375,146059.0,7123.63916
12.739710807800291,128220.6016,9991.168945
24.01732063293457,137157.2656,8573.578125
15.508231163024902,85836.48438,8206.378906
12.00151824951172,132869.2344,11858.10547
98.68579864501952,145107.3906,3462.778076171875
39.39682388305664,134406.9063,7834.645996
19.007423400878903,134282.0,9242.606445
12.854909896850586,142616.7813,8580.339844
10.404288291931152,112411.1328,11495.68848
13.622567176818848,133870.0938,11629.51367
8.432315826416016,129108.7031,13339.23438
14.18777084350586,124741.2734,11081.71875
10.060050964355469,127643.9688,8432.915039
14.854873657226562,114250.8438,13289.33008
11.792835235595703,117719.3047,14314.95508
16.29039955,83017.22656,1719.118408203125
3.732744216918945,72032.32813,1068.8072509765625
9.665319442749023,105817.5469,7702.63623
10.97583293914795,131403.3125,14144.50098
10.247475624084473,126321.5313,13419.25781
14.158434867858888,137260.375,15203.06836
10.748698234558104,130186.7578,9489.608398
10.73306369781494,130732.1016,8742.272461
10.817758560180664,120509.4609,11234.81348
12.912129402160645,119233.5469,12589.21875
9.197612762451172,130030.8125,9184.208984
17.12409019470215,122405.6016,8379.78125
12.756775856018066,133692.7344,8394.873047
12.92015552520752,113273.4219,5940.729004
16.04203987121582,134861.0625,11214.55566
13.47935676574707,119399.7188,7299.433594
11.23533821105957,133394.75,9114.058594
9.177889823913574,124958.4219,7990.09668
16.135828018188477,116683.5938,11080.41211
14.783233642578123,120480.4844,11928.60645
62.258277893066406,96126.53125,18496.01367
19.204395294189453,121340.2266,8540.480469
20.664724349975582,118545.2813,7455.718262
6.533637523651123,117524.4922,9766.083984
28.82073402404785,143762.0625,12281.25
16.46563148498535,115599.6953,8196.163086
21.064706802368164,128110.5625,8333.716797
13.538804054260254,25386.47852,164.30950927734375
20.583192825317383,121338.0859,7282.088379
14.861574172973633,40148.81641,1420.230957
18.467552185058597,84563.67188,2659.354492
20.785306930541992,129275.6172,15354.20898
19.04078293,72000.14844,3650.677734
35.446861267089844,77223.02344,3769.398193359375
43.76276779174805,108782.7969,8279.425781
11.665745735168455,37253.0,92917.18888191489
2.2342917919158936,1256.21582,254.4775238037109
0.5935391187667847,677.6483764648438,-156.4277496
-0.247877121,249.72964477539065,295.2886657714844
0.082083605,311.4380798339844,-224.5066681
1.0258036851882937,3031.493652,-141.0471344
0.070160508,119.27596282958984,311.5913086
-0.155220613,1189.6820068359375,-113.6587601
15.387216567993164,10365.83496,67.76398468017578
181.35550936073815,174449.5781,493.1821289
134.8156280517578,191977.9688,951.8690185546876
157.54640197753906,227885.25391993925,118.51467895507812
101.50555419921876,118799.4453,748.6622924804688
148.17477416992188,183441.5,1317.175537109375
181.35550936073815,227885.25391993925,555.0704956054688
152.33551025390625,208347.4219,882.6670532226562
149.92295837402344,209537.5156,911.3162841796876
29.51236724853516,74970.48438,1160.5626220703125
13.330029487609863,47722.01953,71.46965789794922
4.220945835113525,45494.16797,-218.7015381
13.494183540344238,33638.73438,848.5715332
79.89397430419922,127267.7422,2779.708740234375
16.657197952270508,85155.54688,3746.384521484375
15.041003227233888,119266.3281,17703.9082
15.046829223632812,123106.4609,12833.01465
14.764688491821287,131720.5781,9987.924805
14.699854850769045,123893.9375,8806.323242
15.148680686950684,129949.9531,13007.92578
16.748655319213867,138798.6094,10254.21289
19.73077774047852,143835.0781,9757.095703
11.450267791748049,127336.7813,14502.5459
13.396273612976074,124165.7422,12218.92676
16.01228141784668,131624.2656,11346.08105
18.382305145263672,114719.0625,11263.95898
24.202157974243164,134743.7969,8871.080078
12.383609771728516,128522.9375,8674.595703
11.418248176574709,121349.875,8344.167969
11.018306732177734,127463.7734,9957.143555
13.51906681060791,127989.6797,7773.719727
16.421466827392578,129660.4219,12853.2998
9.632797241210938,125563.2188,14400.16504
5.446225166320801,96237.71094,7065.595215
11.915681838989258,119020.3594,9029.253906
23.072322845458984,142464.9531,7650.126465
14.201292991638184,123599.2422,11881.58008
43.99129104614258,138112.7031,7390.374512
11.727778434753418,118635.9063,9652.337891
11.34620189666748,123850.0391,9494.271484
13.895171165466309,142101.3906,12349.66504
30.754314422607425,135931.0469,10032.45996
14.73568058013916,130833.6094,13002.11914
15.215080261230469,145006.2969,8956.59375
13.382475852966309,139545.0156,8929.145508
28.673486709594727,149008.0781,5089.532227
46.28794479370117,143348.2344,4970.044922
30.926740646362305,145479.8125,7843.799805
18.37691116333008,116304.2031,10903.62402
12.062820434570312,133251.9375,11980.99609
10.185446739196776,128629.125,6672.068848
10.768217086791992,123584.1172,10923.09766
66.73110961914062,135888.1094,6485.599609
53.62684631347656,126220.7344,8601.34082
15.614656448364258,134580.1563,8445.526367
9.798195838928224,116895.7813,5957.743164
13.008081436157228,125967.7734,12843.99805
15.011795043945312,114719.6563,10184.7627
12.776636123657228,117867.1406,8627.994141
13.060999870300291,113576.6563,10830.40918
10.230817794799805,158281.75,8812.591797
12.213342666625977,120218.4063,8243.915039
9.996937752,124368.3203,5588.713867
30.843292236328125,227885.25391993925,6884.12793
8.091066360473633,227885.25391993925,5927.381348
16.908470153808594,127348.0703,8171.530762
14.31872844696045,120662.75,8655.007813
13.070025444030762,137749.8594,8849.464844
15.103185653686523,133653.6406,7966.574707
8.529411315917969,118019.5156,7744.458984
10.328295707702637,124951.5391,9778.603516
16.73217773,125039.0156,14292.92578
9.717790603637695,120407.9063,11306.38184
12.517621040344238,131902.5781,10422.98047
9.910208702087402,138787.125,10772.25391
17.985919952392578,137921.8594,10333.55664
14.818713188171388,150224.2656,12204.69922
22.85501480102539,133490.6719,10869.89648
5.476961612701416,132834.1875,11735.1084
12.264974594116213,162277.5625,9917.545898
11.833518028259276,123140.1641,10878.57617
17.30616569519043,169245.2188,9739.535156
13.674715042114258,116887.9219,11005.96289
26.319822311401367,104185.8281,12060.57617
20.12832260131836,110866.1094,7280.322754
12.02325726,113715.3438,11115.81738
13.517338752746582,130393.2188,10566.81934
21.91365623474121,132156.8438,12783.23828
13.188701629638672,60309.51953,2412.491699
48.71298599243164,138977.6094,3041.923095703125
5.205024719238281,5839.259766,40.45376968383789
42.13090515136719,104564.1719,4158.681152
5.108148574829102,9672.037109,733.5204467773438
8.902122497558594,30812.92188,511.6299743652344
9.722576141357422,97765.125,8539.982422
23.530460357666016,65939.07031,2526.055176
27.62607955932617,39319.48828,637.0377807617188
24.376121520996097,50400.80469,812.7648926
2.757343053817749,30298.17383,506.7454528808594
0.6363909840583801,399.5501708984375,50.52394867
1.1128716468811035,1502.1361083984375,-104.4314804
0.2754563391208648,286.04852294921875,40.56487274169922
1.380482792854309,485.3237915039063,249.07606506347656
-0.201949403,202.58050537109372,46.53395462036133
0.3107419013977051,127.55070495605467,-148.1027527
7.125388145446777,8499.754883,-156.7222595
63.61168289,63841.17188,718.3744506835938
92.83249664,97667.36719,74.14893341064453
93.39918518066406,128122.1719,-237.5685577
118.38899993896484,165727.1406,1523.807861328125
181.35550936073815,215823.8594,1355.111816
139.37637329101562,199113.9844,525.3962402
109.51399993896484,183673.0469,1978.401367
104.2601547241211,217465.4219,2311.920166015625
181.35550936073815,212584.5469,2177.622802734375
10.722270011901855,56654.96094,841.296875
10.326496124267578,31487.86523,1931.190673828125
1.7077800035476685,31536.67969,59.55459213256836
3.2761929035186768,32492.19336,1612.402099609375
80.31340026855469,129987.375,4262.260254
8.667618751525879,57605.14844,1861.1285400390625
15.927936553955078,136419.0313,10471.53223
11.755356788635254,133999.6563,9361.986328
17.519771575927734,140007.3125,10377.75488
10.801673889160156,148556.875,7493.904297
13.456486701965332,133236.1563,21917.69922
34.38903809,171940.3125,14923.86133
21.05475616455078,142966.2031,13757.01172
13.437190055847168,121121.5313,16683.72461
13.680480003356934,124216.3516,7857.688965
15.385708808898926,127298.4531,9309.026367
27.053396224975582,126157.375,4622.771484
25.19027328491211,138168.75,14901.10254
9.386848449707031,120034.1953,15107.08301
13.54786491394043,158525.5313,8077.341797
18.03598022460937,134124.7188,9603.342773
13.963682174682615,122469.9688,9077.388672
17.416725158691406,135061.6719,13520.88184
14.091885566711426,124229.4297,11809.38477
10.571377754211426,134916.6875,8812.598633
11.191173553466797,131186.5625,10097.94727
11.52061367034912,131945.6563,9796.606445
11.032641410827637,92079.07031,8873.389648
21.45601463317871,77368.30469,4915.768555
16.982023239135742,134784.75,10253.68945
14.453086853027344,121058.9844,12691.41211
22.262535095214844,125410.0078,12828.80664
25.112546920776367,146187.2656,7146.198242
13.070634841918944,131200.8906,13047.7998
14.394831657409668,126953.125,8319.392578
12.31245231628418,130650.1641,11269.07813
23.970674514770508,144462.1406,9934.59082
46.482872009277344,141756.5313,7053.585938
33.90467453,152506.2969,8599.079102
16.312047958374023,125482.8906,12584.67578
14.484685897827148,119149.4922,12068.56934
18.92340469360352,123619.2422,14501.38086
18.901586532592773,132334.0625,12170.01367
43.209129333496094,137207.6094,9076.076172
80.89377594,138173.6719,8243.59375
11.435293197631836,138007.3125,9344.313477
11.244243621826172,121182.3516,12566.58887
11.851977348327637,128335.6484,8626.910156
10.289837837219238,111139.3203,10190.6123
11.281927108764648,125899.6484,9240.457031
8.459401131,122142.6719,9591.282227
8.973260879516602,128393.8125,11393.24902
12.030701637268066,133345.5469,10683.17773
11.039085388183594,122771.0078,14250.9834
15.143903732299805,196594.6719,8644.125977
12.30295181274414,227885.25391993925,5730.643066
8.146057129,124841.8438,12239.50293
13.371456146240234,130473.9531,9822.274414
10.502938270568848,132462.7656,9633.078125
